,code,product_name,canonical_categories,canonical_countries,ingredients_n,known_ingredients_n,unknown_ingredients_n,completeness,scans_n,unique_scans_n,creator,completeness_ratio,compl_critical_ratio,is_duplicate_product_name,ingredients_match,unknown_ingredients_ratio,ingredients_quality_score,countries_count,categories_count,missing_country_flag,missing_category_flag,missing_both_taxonomy_flag,country_languages,category_languages,countries_mixl,categories_mixl,has_lang_conflict,taxonomy_score,product_quality_score,brand_group,match_layer
23544,8710464119911,Whitening Repair & Protect,"[""en:hygiene"", ""en:toothpastes"", ""en:non-food-products"", ""en:open-beauty-facts""]","[""en:finland""]",20,6,16,0.8,0.0,0.0,jumati,1.0,1.0,0,0,0.8,0.1999999999999999,1,4,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.72,GSK/Haleon,corporate
23547,8719874190046,Nagellack Entferner,"[""de:Nagellackentferner""]","[""en:germany""]",4,1,3,0.783333333333333,0.0,0.0,sil,1.0,1.0,1,1,0.75,0.25,1,1,0,0,0,"[""en""]","[""de""]",0,0,1,0.6666666666666667,0.7125,Other,unmatched
23554,5012254061183,Moisture Rich Conditioner,"[""en:Conditioners""]","[""en:finland""]",25,6,20,0.8,0.0,0.0,jumati,1.0,1.0,1,0,0.8,0.1999999999999999,1,1,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.72,Other,unmatched
23557,5060297001482,Classic Blend Moustache Wax,"[""en:Moustache Wax""]","[""en:finland""]",10,1,9,0.8,0.0,0.0,jumati,1.0,1.0,0,1,0.9,0.0999999999999999,1,1,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.685,Other,unmatched
23558,3600542131148,Nutrisse Cream 5.0,"[""en:non-food-products"", ""en:open-beauty-facts""]","[""en:finland""]",97,29,57,0.8,0.0,0.0,jumati,1.0,1.0,0,0,0.5876288659793815,0.4123711340206185,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.7943298969072164,L'Oréal,corporate
23564,4305615307596,Reichhaltige Handcreme mit Granatapfel & Sheabutter,"[""en:body"", ""en:hand-creams""]","[""en:germany""]",22,10,16,0.783333333333333,0.0,0.0,openfoodfacts-contributors,1.0,1.0,0,0,0.7272727272727273,0.2727272727272727,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.7454545454545455,Other,unmatched
23570,8857123331137,Masque visage,"[""en:face"", ""en:face-masks""]","[""en:france""]",15,2,13,0.583333333333333,0.0,0.0,none-of-your-business,1.0,1.0,0,1,0.8666666666666667,0.1333333333333333,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.6966666666666667,Other,unmatched
23573,3600523558896,Lavandin concoction apaisante,"[""fr:Huiles pour les cheveux""]","[""en:france""]",10,0,10,0.583333333333333,0.0,0.0,none-of-your-business,1.0,1.0,0,1,1.0,0.0,1,1,0,0,0,"[""en""]","[""fr""]",0,0,1,0.6666666666666667,0.625,L'Oréal,corporate
23582,4086900756007,leichter Lernen DUFT ROLL-ON,"[""de:Aromakur""]","[""en:germany""]",16,3,12,0.583333333333333,0.0,0.0,hiajen,1.0,1.0,0,0,0.75,0.25,1,1,0,0,0,"[""en""]","[""de""]",0,0,1,0.6666666666666667,0.7125,Other,unmatched
23585,3564700435748,Après-Shampooing Réparateur,[],"[""en:france""]",24,8,18,0.483333333333333,0.0,0.0,openfoodfacts-contributors,0.8571428571428571,0.75,0,0,0.75,0.25,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.6017857142857144,Leclerc,private_label
23590,6414504304931,Puhdistusgeeli,"[""en:face"", ""en:cleansers""]","[""en:finland""]",19,10,11,0.8,0.0,0.0,jumati,1.0,1.0,0,0,0.5789473684210527,0.4210526315789473,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.7973684210526316,Other,unmatched
23591,4017512151638,Hautöl Granatapfel,[],"[""en:germany""]",13,0,13,0.483333333333333,0.0,0.0,openfoodfacts-contributors,0.8571428571428571,0.75,0,1,1.0,0.0,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.5142857142857142,Other,unmatched
23596,4305615343105,Isana Med Arztseife [Spezial],[],"[""en:germany""]",17,10,9,0.483333333333333,0.0,0.0,openfoodfacts-contributors,0.8571428571428571,0.75,0,0,0.5294117647058824,0.4705882352941176,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.6789915966386555,Rossmann (Isana),private_label
23597,4305615610351,Isana Cremeseife Milch & Honig,[],"[""en:germany""]",23,12,13,0.483333333333333,0.0,0.0,openfoodfacts-contributors,0.8571428571428571,0.75,0,0,0.5652173913043478,0.4347826086956522,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.6664596273291925,Rossmann (Isana),private_label
23599,4260491220394,Natural Deodorant PURE,"[""en:hygiene"", ""en:deodorants""]",[],3,0,3,0.683333333333333,0.0,0.0,cmd-data,1.0,1.0,0,1,1.0,0.0,0,2,1,0,0,[],"[""en""]",0,0,0,1.0,0.65,Other,unmatched
23601,4051089815166,Body Lotion,"[""de:Bodylotion""]","[""en:germany""]",15,4,11,0.583333333333333,0.0,0.0,bitwave,1.0,1.0,1,1,0.7333333333333333,0.2666666666666667,1,1,0,0,0,"[""en""]","[""de""]",0,0,1,0.6666666666666667,0.7183333333333334,Other,unmatched
23602,4010355216229,Kräuterbad Eukalyptus,"[""de:Badezusatz""]","[""en:germany""]",13,9,6,0.783333333333333,0.0,0.0,bitwave,1.0,1.0,0,0,0.4615384615384615,0.5384615384615384,1,1,0,0,0,"[""en""]","[""de""]",0,0,1,0.6666666666666667,0.8134615384615385,dm Drogerie,private_label
23604,8717163641033,Axe Anarchy for Him,"[""en:hygiene"", ""en:deodorants""]","[""en:germany""]",15,12,3,0.6625,0.0,0.0,openfoodfacts-contributors,1.0,1.0,0,1,0.2,0.8,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.93,Unilever,corporate
23606,4305615680194,ISANA Cremedusche Kokos & Vanille,"[""en:hygiene"", ""en:showers-and-baths"", ""en:shower-gels""]","[""en:germany""]",20,13,9,0.783333333333333,0.0,0.0,openfoodfacts-contributors,1.0,1.0,0,0,0.45,0.55,1,3,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.8425,dm Drogerie,private_label
23607,4045612006602,ECOME Deodorant,"[""en:hygiene"", ""en:deodorants""]","[""en:germany""]",13,4,9,0.583333333333333,0.0,0.0,openfoodfacts-contributors,1.0,1.0,0,1,0.6923076923076923,0.3076923076923077,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.7576923076923078,Other,unmatched
23609,8717163673072,Sensitive Body Lotion,"[""de:Body Lotion""]","[""en:germany""]",17,6,11,0.583333333333333,0.0,0.0,openfoodfacts-contributors,1.0,1.0,0,1,0.6470588235294118,0.3529411764705882,1,1,0,0,0,"[""en""]","[""de""]",0,0,1,0.6666666666666667,0.7485294117647059,Unilever,corporate
23612,3600522632573,Loreal Men Expert,"[""en:hygiene"", ""en:deodorants""]","[""en:germany""]",12,1,11,0.683333333333333,0.0,0.0,offn,1.0,1.0,0,1,0.9166666666666666,0.0833333333333333,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.6791666666666667,L'Oréal,corporate
23620,9002070002107,Shampoo & Duschbad mit Ringelblumenextrakt,[],"[""en:germany""]",21,7,14,0.566666666666667,0.0,0.0,openfoodfacts-contributors,0.8571428571428571,0.75,0,1,0.6666666666666666,0.3333333333333333,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.6309523809523809,Other,unmatched
23631,3605521416094,only the brave,"[""en:hygiene"", ""en:showers-and-baths"", ""en:shower-gels""]","[""en:germany""]",20,7,14,0.683333333333333,0.0,0.0,offn,1.0,1.0,0,0,0.7,0.3,1,3,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.755,L'Oréal,corporate
23632,3607349723576,dry power,"[""en:hygiene"", ""en:deodorants""]","[""en:germany""]",23,2,21,0.683333333333333,0.0,0.0,offn,1.0,1.0,0,1,0.9130434782608696,0.0869565217391304,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.6804347826086957,Other,unmatched
23633,42240679,invisible for black and white,"[""en:hygiene"", ""en:deodorants""]","[""en:germany""]",14,2,12,0.683333333333333,0.0,0.0,offn,1.0,1.0,0,1,0.8571428571428571,0.1428571428571429,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.7000000000000001,Nivea (Beiersdorf),independent
23634,23924055,sonnenmilch,"[""en:suncare"", ""en:in-sun-protections"", ""en:sunscreen""]","[""en:germany""]",35,9,26,0.683333333333333,0.0,0.0,offn,1.0,1.0,1,1,0.7428571428571429,0.2571428571428571,1,3,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.74,Other,unmatched
23635,5000101218255,fresh water mint and guarana,"[""en:hygiene"", ""en:showers-and-baths"", ""en:shower-gels""]","[""en:germany""]",29,10,21,0.683333333333333,0.0,0.0,offn,1.0,1.0,0,0,0.7241379310344828,0.2758620689655172,1,3,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.746551724137931,Other,unmatched
23639,3224055816479,Dissolvant express,"[""en:face"", ""en:cleansers"", ""en:nail-polish-remover""]","[""en:france""]",12,4,8,0.8,0.0,0.0,philanne,1.0,1.0,0,1,0.6666666666666666,0.3333333333333333,1,3,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.7666666666666667,Other,unmatched
23641,3700479109248,Savon d'Alep Excellence,"[""fr:Savons d'Alep""]","[""en:france""]",5,2,2,0.783333333333333,0.0,0.0,fiuzzy,1.0,1.0,0,0,0.4,0.6,1,1,0,0,0,"[""en""]","[""fr""]",0,0,1,0.6666666666666667,0.835,Other,unmatched
23648,42389521,Pearl & beauty,"[""en:hygiene"", ""en:deodorants""]","[""en:hungary""]",13,4,9,0.683333333333333,0.0,0.0,openfoodfacts-contributors,1.0,1.0,1,1,0.6923076923076923,0.3076923076923077,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.7576923076923078,Nivea (Beiersdorf),independent
23659,8851111429035,MamyPoko wipe anti bacteria,[],"[""en:thailand""]",11,9,6,0.583333333333333,0.0,0.0,docsniper,1.0,1.0,0,0,0.5454545454545454,0.4545454545454546,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.8090909090909091,Other,unmatched
23661,5412533010428,Per-Blan Menthe,"[""en:hygiene"", ""en:toothpastes"", ""en:non-food-products"", ""en:open-beauty-facts"", ""fr:Poudre dentaire""]","[""en:france""]",13,8,7,0.683333333333333,0.0,0.0,fiuzzy,1.0,1.0,0,0,0.5384615384615384,0.4615384615384615,1,5,0,0,0,"[""en""]","[""en"", ""fr""]",0,1,0,0.6666666666666667,0.7865384615384615,Other,unmatched
23662,3282770037418,keracnyl,"[""en:Visage""]","[""en:france""]",29,11,19,0.583333333333333,0.0,0.0,noliv,1.0,1.0,0,0,0.6551724137931034,0.3448275862068966,1,1,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.7706896551724138,Other,unmatched
23666,4058172320569,Dontodent Antibakterielle Mundhygiene,"[""de:Mundwasser""]","[""en:germany""]",27,17,13,0.683333333333333,0.0,0.0,hiajen,1.0,1.0,0,0,0.4814814814814814,0.5185185185185186,1,1,0,0,0,"[""en""]","[""de""]",0,0,1,0.6666666666666667,0.8064814814814815,Lidl,private_label
23671,4311596611478,No Product Name,[],"[""en:germany""]",35,8,30,0.183333333333333,0.0,0.0,openfoodfacts-contributors,0.5714285714285714,0.25,1,0,0.8571428571428571,0.1428571428571429,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.2928571428571428,Unknown,empty
23673,3145891430400,Hydra beauty gel creme,[],"[""en:israel""]",11,3,8,0.475,0.0,0.0,openfoodfacts-contributors,0.8571428571428571,0.75,0,1,0.7272727272727273,0.2727272727272727,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.6097402597402597,Other,unmatched
23674,858380002196,So much moisture!,"[""en:hair"", ""en:hair-care""]","[""en:switzerland""]",31,14,18,0.683333333333333,0.0,0.0,openfoodfacts-contributors,1.0,1.0,0,0,0.5806451612903226,0.4193548387096774,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.7967741935483871,Other,unmatched
23687,4010355306616,Nutri-Care Spülung Bio-Mandel Bio-Argan,"[""de:Sp\u00fclung""]","[""en:germany""]",25,10,15,0.683333333333333,0.0,0.0,fux,1.0,1.0,0,1,0.6,0.4,1,1,0,0,0,"[""en""]","[""de""]",0,0,1,0.6666666666666667,0.765,dm Drogerie,private_label
23688,8851932378574,Sakura Bloom Soap,"[""en:hygiene"", ""en:soaps""]","[""en:thailand""]",30,10,22,0.683333333333333,0.0,0.0,docsniper,1.0,1.0,0,0,0.7333333333333333,0.2666666666666667,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.7433333333333334,Unilever,corporate
23689,8712561785457,White Now Gold,"[""en:hygiene"", ""en:toothpastes"", ""en:Non-food-products"", ""en:Open-beauty-facts""]","[""en:france"", ""en:turkey""]",19,11,11,0.8,0.0,0.0,openfoodfacts-contributors,1.0,1.0,0,0,0.5789473684210527,0.4210526315789473,2,4,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.7973684210526316,Unilever,corporate
23690,4045612004820,naturkraft Feuchtigkeit&Glanz,"[""de:Haarpflege""]","[""en:germany""]",17,9,9,0.683333333333333,0.0,0.0,openfoodfacts-contributors,1.0,1.0,0,0,0.5294117647058824,0.4705882352941176,1,1,0,0,0,"[""en""]","[""de""]",0,0,1,0.6666666666666667,0.7897058823529411,Other,unmatched
23691,3516170018242,Shampooing Brillance Intense aux huiles essentielles bio,"[""en:hair"", ""en:shampoos""]","[""en:france""]",29,15,18,0.683333333333333,0.0,0.0,fiuzzy,1.0,1.0,0,0,0.6206896551724138,0.3793103448275862,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.7827586206896552,Other,unmatched
23692,8712561977074,DermaSpa Intensive,"[""en:body"", ""en:hand-creams""]","[""en:france"", ""en:netherlands"", ""en:poland"", ""en:romania""]",30,4,26,0.875,0.0,0.0,openfoodfacts-contributors,1.0,1.0,0,1,0.8666666666666667,0.1333333333333333,4,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.6966666666666667,Unilever,corporate
23693,8480017839824,Crema hidratante Pieles secas,[],"[""en:netherlands""]",50,9,42,0.483333333333333,0.0,0.0,easykl,0.8571428571428571,0.75,0,0,0.84,0.16,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.5702857142857143,Other,unmatched
23696,4260198093833,Natural Lip Balm classic,"[""pt:Hidratante labial"", ""pt:Produtos de beleza""]","[""en:portugal""]",22,8,16,0.9,0.0,0.0,aiscarvalho,1.0,1.0,0,0,0.7272727272727273,0.2727272727272727,1,2,0,0,0,"[""en""]","[""pt""]",0,0,1,0.6666666666666667,0.7204545454545455,Other,unmatched
23697,8009518198317,Face perfect primer,"[""it:Primer""]","[""en:italy""]",26,5,21,0.583333333333333,0.0,0.0,babbonatalo,1.0,1.0,0,1,0.8076923076923077,0.1923076923076923,1,1,0,0,0,"[""en""]","[""it""]",0,0,1,0.6666666666666667,0.6923076923076923,Other,unmatched
23699,8025272641302,Dark treasure eye base,"[""it:Primer""]","[""en:italy""]",33,7,30,0.583333333333333,0.0,0.0,openfoodfacts-contributors,1.0,1.0,0,0,0.9090909090909092,0.0909090909090909,1,1,0,0,0,"[""en""]","[""it""]",0,0,1,0.6666666666666667,0.6568181818181819,Other,unmatched
23700,8025272646727,green me lips & cheeks 106,"[""it:Fard"", ""it:Labbra""]","[""en:italy""]",21,10,14,0.583333333333333,0.0,0.0,babbonatalo,1.0,1.0,0,0,0.6666666666666666,0.3333333333333333,1,2,0,0,0,"[""en""]","[""it""]",0,0,1,0.6666666666666667,0.7416666666666667,Other,unmatched
23701,9433230176558,Evertrace eyeliner,"[""en:makeup"", ""en:eyes-makeup"", ""en:eyeliners"", ""it:Occhi""]","[""en:italy""]",16,6,9,0.483333333333333,0.0,0.0,babbonatalo,1.0,1.0,0,0,0.5625,0.4375,1,4,0,0,0,"[""en""]","[""en"", ""it""]",0,1,0,0.6666666666666667,0.778125,Other,unmatched
23702,8025272912716,Tuscan sunshine eyeliner duo 02,"[""en:makeup"", ""en:eyes-makeup"", ""en:eyeliners"", ""it:Occhi""]","[""en:italy""]",47,7,31,0.566666666666667,0.0,0.0,babbonatalo,1.0,1.0,0,0,0.6595744680851063,0.3404255319148936,1,4,0,0,0,"[""en""]","[""en"", ""it""]",0,1,0,0.6666666666666667,0.7441489361702127,Other,unmatched
23703,10316658,Tuscan sunshine eyeliner duo 03,"[""en:makeup"", ""en:eyes-makeup"", ""en:eyeliners"", ""it:Occhi""]","[""en:italy""]",50,7,31,0.566666666666667,0.0,0.0,babbonatalo,1.0,1.0,0,0,0.62,0.38,1,4,0,0,0,"[""en""]","[""en"", ""it""]",0,1,0,0.6666666666666667,0.758,Other,unmatched
23704,4058172274282,Ultra Sensitive Rasier Schaum,[],"[""en:germany""]",7,4,3,0.483333333333333,0.0,0.0,openfoodfacts-contributors,1.0,1.0,0,1,0.4285714285714285,0.5714285714285714,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.85,dm Drogerie,private_label
23705,20516536,Cien Pure Cleansing Mask with zinc and white clay,"[""en:face"", ""en:face-masks""]","[""en:netherlands""]",20,7,13,0.583333333333333,0.0,0.0,openfoodfacts-contributors,1.0,1.0,0,1,0.65,0.35,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.7725,Lidl,private_label
23706,8000137013043,crema viso nutriente all'argan,[],"[""en:france""]",27,10,17,0.583333333333333,0.0,0.0,openfoodfacts-contributors,1.0,1.0,0,1,0.6296296296296297,0.3703703703703703,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.7796296296296297,Other,unmatched
23707,3662217000784,Lápis contorno de olhos Bio,"[""pt:L\u00e1pis de olhos""]","[""en:portugal""]",19,2,17,0.775,0.0,0.0,aiscarvalho,1.0,1.0,0,1,0.8947368421052632,0.1052631578947368,1,1,0,0,0,"[""en""]","[""pt""]",0,0,1,0.6666666666666667,0.6618421052631579,Other,unmatched
23709,6133151000248,Gencyl Herbal Global 8,"[""en:hygiene"", ""en:toothpastes""]","[""en:algeria""]",21,14,7,0.575,0.0,0.0,openfoodfacts-contributors,1.0,1.0,0,1,0.3333333333333333,0.6666666666666667,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.8833333333333334,Other,unmatched
23710,80942092,dermazero,[],"[""en:italy""]",16,5,11,0.483333333333333,0.0,0.0,openfoodfacts-contributors,1.0,1.0,1,1,0.6875,0.3125,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.759375,Other,unmatched
23711,4388844310520,Feuchte Allzwecktücher Pure Frische,"[""de:Allzweckt\u00fccher"", ""de:Feuchtt\u00fccher"", ""de:Hygienet\u00fccher"", ""de:Wischt\u00fccher""]","[""en:germany""]",4,1,3,0.683333333333333,0.0,0.0,royalargus,1.0,1.0,0,1,0.75,0.25,1,4,0,0,0,"[""en""]","[""de""]",0,0,1,0.6666666666666667,0.7125,Other,unmatched
23714,4015100214260,Lycka Nutritive Handcream,"[""en:body"", ""en:hand-creams""]","[""en:switzerland""]",33,9,24,0.683333333333333,0.0,0.0,openfoodfacts-contributors,1.0,1.0,0,1,0.7272727272727273,0.2727272727272727,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.7454545454545455,Henkel,corporate
23715,29023639,Ringelblumen Salbe,[],"[""en:germany""]",12,1,11,0.483333333333333,0.0,0.0,openfoodfacts-contributors,1.0,1.0,0,1,0.9166666666666666,0.0833333333333333,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.6791666666666667,Other,unmatched
23717,3770002220146,Le mineur charbon-menthe,"[""en:hygiene"", ""en:soaps""]","[""en:france""]",17,7,8,0.6875,0.0,0.0,frkb,1.0,1.0,0,0,0.4705882352941176,0.5294117647058824,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.8352941176470589,dm Drogerie,private_label
23718,8710447484272,Axe Black,"[""en:hygiene"", ""en:deodorants"", ""en:Bodyspray""]","[""en:sweden""]",15,4,11,0.783333333333333,0.0,0.0,openfoodfacts-contributors,1.0,1.0,0,1,0.7333333333333333,0.2666666666666667,1,3,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.7433333333333334,Unilever,corporate
23722,8003510007998,Gel drenante contorno occhi,[],"[""en:italy""]",32,13,22,0.483333333333333,0.0,0.0,babbonatalo,1.0,1.0,0,0,0.6875,0.3125,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.759375,Other,unmatched
23723,7318690137542,Baby Zinksalva,[],"[""en:sweden""]",13,10,5,0.483333333333333,0.0,0.0,dahlqvist,1.0,1.0,0,0,0.3846153846153846,0.6153846153846154,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.8653846153846154,Other,unmatched
23726,4260365851228,Coffee body lotion,[],"[""en:germany""]",21,12,12,0.483333333333333,0.0,0.0,openfoodfacts-contributors,1.0,1.0,0,0,0.5714285714285714,0.4285714285714286,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.8,Other,unmatched
23733,79656044966,UltraSport Faces Sunscreen Lotion UVA/UVB Broad Spectrum SPF 30,"[""en:suncare"", ""en:in-sun-protections"", ""en:sunscreen""]","[""en:united-states""]",24,3,21,0.583333333333333,0.0,0.0,openfoodfacts-contributors,1.0,1.0,0,1,0.875,0.125,1,3,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.69375,Other,unmatched
23735,4015001005653,Schauma Hair Activator Coffein-Shampoo,"[""en:hair"", ""en:shampoos""]","[""en:germany""]",17,10,10,0.583333333333333,0.0,0.0,openfoodfacts-contributors,1.0,1.0,0,0,0.5882352941176471,0.4117647058823529,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.7941176470588235,Henkel,corporate
23737,9531118772,CLEAN CUT®,[],"[""en:germany""]",41,8,32,0.583333333333333,0.0,0.0,openfoodfacts-contributors,0.8571428571428571,0.75,0,0,0.7804878048780488,0.2195121951219512,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.5911149825783972,Other,unmatched
23739,3282779051491,Lotion tonique douceur,[],"[""en:spain""]",10,1,8,0.483333333333333,0.0,0.0,gorgias,1.0,1.0,0,0,0.8,0.1999999999999999,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.72,Avène (Pierre Fabre),independent
23740,4305615304304,Hydro Tagescreme Bio-Traube & Bio-Weisser Tee,"[""de:Tagescreme""]","[""en:germany""]",49,17,32,0.583333333333333,0.0,0.0,basti2000,1.0,1.0,0,1,0.6530612244897959,0.3469387755102041,1,1,0,0,0,"[""en""]","[""de""]",0,0,1,0.6666666666666667,0.7464285714285714,Other,unmatched
23742,3284410037734,Nectar de roses Gel frais contour des yeux poches et cernes,[],"[""en:france""]",56,19,37,0.583333333333333,0.0,0.0,openfoodfacts-contributors,0.8571428571428571,0.75,0,1,0.6607142857142857,0.3392857142857143,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.6330357142857144,Other,unmatched
23746,8690506471729,Sanino Anti Cavity,"[""en:hygiene"", ""en:toothpastes"", ""en:Non-food-products"", ""en:Open-beauty-facts""]","[""en:turkey""]",12,8,6,0.8,0.0,0.0,hakan,1.0,1.0,0,0,0.5,0.5,1,4,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.8250000000000001,Other,unmatched
23747,4792081004072,Whitening Toothpaste with rock salt,"[""en:hygiene"", ""en:toothpastes""]","[""en:netherlands""]",31,14,21,0.675,0.0,0.0,easykl,1.0,1.0,0,0,0.6774193548387096,0.3225806451612903,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.7629032258064516,Other,unmatched
23748,5410091747565,Shampoo - 7 Herbs - 7 Kruiden,"[""en:hair"", ""en:shampoos""]","[""en:netherlands""]",31,7,26,0.683333333333333,0.0,0.0,dnl,1.0,1.0,0,0,0.8387096774193549,0.1612903225806451,1,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.7064516129032258,Henkel,corporate
23749,8711555008404,Badschuim,[],"[""en:netherlands""]",31,14,19,0.583333333333333,0.0,0.0,dnl,1.0,1.0,0,0,0.6129032258064516,0.3870967741935484,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.785483870967742,Kruidvat,private_label
23750,4005808128426,Natural Oil,[],"[""en:netherlands""]",23,2,21,0.583333333333333,0.0,0.0,dnl,1.0,1.0,0,1,0.9130434782608696,0.0869565217391304,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.6804347826086957,Nivea (Beiersdorf),independent
23751,8711600560352,Volume & Care,[],"[""en:netherlands""]",27,10,20,0.583333333333333,0.0,0.0,dnl,1.0,1.0,0,0,0.7407407407407407,0.2592592592592593,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.7407407407407408,Unilever,corporate
23752,667548022934,Champagne toast body lotion,"[""en:body"", ""en:body-milks""]","[""en:france"", ""en:united-states""]",38,14,23,0.8,0.0,0.0,openfoodfacts-contributors,1.0,1.0,0,0,0.6052631578947368,0.3947368421052631,2,2,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.7881578947368421,Other,unmatched
23753,3266191023083,lait corporel au beurre de karité,[],"[""en:france"", ""en:reunion""]",24,10,16,0.7,0.0,0.0,openfoodfacts-contributors,1.0,1.0,0,0,0.6666666666666666,0.3333333333333333,2,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.7666666666666667,Other,unmatched
23758,4604852000513,Жидкое мыло &quot;Лотос&quot;,"[""ru:\u041c\u044b\u043b\u043e""]","[""en:russia""]",18,6,13,0.583333333333333,0.0,0.0,openfoodfacts-contributors,0.8571428571428571,0.75,0,0,0.7222222222222222,0.2777777777777778,1,1,0,0,0,"[""en""]","[""ru""]",0,0,1,0.6666666666666667,0.5865079365079364,Unknown,empty
23770,8719238017989,Hemp Hydrating Body Balm,[],"[""en:france""]",29,9,20,0.583333333333333,0.0,0.0,openfoodfacts-contributors,0.8571428571428571,0.75,0,1,0.6896551724137931,0.3103448275862068,1,0,0,1,0,"[""en""]",[],0,0,0,1.0,0.6229064039408867,Other,unmatched
23781,8718951266827,GEL DOUCHE CREME,"[""en:hygiene"", ""en:showers-and-baths"", ""en:shower-gels""]","[""en:france""]",24,10,16,0.683333333333333,0.0,0.0,kipaul666,1.0,1.0,1,0,0.6666666666666666,0.3333333333333333,1,3,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.7666666666666667,Palmolive (Colgate-Palmolive),independent
23782,8714789999029,GEL DOUCHE CREME,"[""en:hygiene"", ""en:showers-and-baths"", ""en:shower-gels""]","[""en:france""]",19,17,2,0.675,0.0,0.0,kipaul666,1.0,1.0,1,1,0.1052631578947368,0.8947368421052632,1,3,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.963157894736842,Palmolive (Colgate-Palmolive),independent
23783,8410436163446,LAIT CORPOREL NUTRISKIN,"[""fr:LAIT HYDRATANT""]","[""en:france""]",7,2,5,0.683333333333333,0.0,0.0,kipaul666,1.0,1.0,0,1,0.7142857142857143,0.2857142857142857,1,1,0,0,0,"[""en""]","[""fr""]",0,0,1,0.6666666666666667,0.725,Henkel,corporate
23784,8718951202795,GEL DOUCHE LAIT ET OLIVE,"[""en:hygiene"", ""en:showers-and-baths"", ""en:shower-gels""]","[""en:france""]",27,8,21,0.683333333333333,0.0,0.0,kipaul666,1.0,1.0,0,0,0.7777777777777778,0.2222222222222222,1,3,0,0,0,"[""en""]","[""en""]",0,0,0,1.0,0.7277777777777777,Palmolive (Colgate-Palmolive),independent
